State,Suburb,Reason for seeking support,lat,lon,Service Demand,Service Supply,Demand to Supply Ratio
VIC,ST ALBANS PARK,HOUSING,-38.19388199886908,144.3907754448558,35,6,5.833333333333333
VIC,ST ANDREWS,HOUSING,-37.583327616611385,145.28750872943894,1,0,0
VIC,ST ARNAUD,HOUSING,-36.61862293494508,143.2489027229428,9,9,1
VIC,ST HELENA,HOUSING,-37.68949912186871,145.12948006798473,0,4,0
VIC,ST KILDA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-37.8637001685867,144.9817917089625,168,77,2.1818181818181817
VIC,ST KILDA EAST,HOUSING,-37.866802274147574,145.0021214301558,13,5,2.6
VIC,ST KILDA WEST,HOUSING,-37.85806605742495,144.9712076289319,135,0,0
VIC,ST LEONARDS,HOUSING|SUPPORT & COUNSELLING,-38.178224561704056,144.68544176832938,1,0,0
VIC,STAGHORN FLAT,HOUSING|SUPPORT & COUNSELLING,-36.24111965536408,146.9430153903505,2,0,0
VIC,STANHOPE,HOUSING,-36.462680325368616,144.9819399473269,1,0,0
VIC,STAWELL,DISABILITIES|HOUSING,-37.05817736271939,142.77051736995406,17,14,1.2142857142857142
VIC,STRATFORD,HOUSING,-37.95608045847961,147.1120243512041,2,0,0
VIC,STRATHDALE,EMPLOYMENT|HEALTH|HOUSING|LAW,-36.76591139080725,144.31547016230172,0,2,0
VIC,STRATHEWEN,HOUSING,-37.53876281421416,145.27014131733395,13,0,0
VIC,STRATHFIELDSAYE,HOUSING,-36.80426558090226,144.35578518896443,17,0,0
VIC,STRATHMORE,DISABILITIES|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-37.73326585166542,144.91695118139836,2,1,2
VIC,SUNBURY,HOUSING|SUPPORT & COUNSELLING,-37.547045078001744,144.71508961679334,191,11,17.363636363636363
VIC,SUNDERLAND BAY,HOUSING,-38.50307100609098,145.27164205369453,21,0,0
VIC,SUNSHINE,DISABILITIES|FOOD|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-37.78930531748547,144.83433991717598,297,51,5.823529411764706
VIC,SUNSHINE NORTH,HOUSING,-37.76397948926063,144.8364142515508,26,10,2.6
VIC,SUNSHINE WEST,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-37.798099415018655,144.81107874571524,18,0,0
VIC,SURF BEACH,HOUSING,-38.50809814926385,145.29518951754065,4,0,0
VIC,SURREY HILLS,HOUSING,-37.826743963622945,145.0982199061253,4,17,0.23529411764705882
VIC,SUTHERLAND,HOUSING,-36.53279506693559,143.1945722450342,4,0,0
VIC,SWAN BAY,HOUSING,-38.229930550495816,144.66159559738855,2,0,0
VIC,SWAN HILL,HOUSING,-35.362191916000405,143.51179336458137,5,24,0.20833333333333334
VIC,SWAN HILL WEST,HOUSING,-35.36598296287083,143.40383835444217,2,0,0
VIC,SWANPOOL,DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH,-36.72704610691409,145.9998236481583,1,0,0
VIC,SYDENHAM,HOUSING,-37.69974756201705,144.7653280887522,6,11,0.5454545454545454
VIC,TABILK,FAMILY VIOLENCE|HOUSING|LAW,-36.844965220943685,145.16928017797423,4,0,0
VIC,TALLANGATTA,EMPLOYMENT|HEALTH|HOUSING|LAW|SUPPORT & COUNSELLING,-36.23147419233468,147.1860879285033,1,3,0.3333333333333333
VIC,TALLANGATTA SOUTH,HOUSING,-36.324138281296776,147.2815733110032,1,0,0
VIC,TANTARABOO,FAMILY VIOLENCE|HOUSING|LAW,-37.23761400283819,144.8237352245933,11,0,0
VIC,TARCOMBE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-36.97834956546475,145.3712202929477,4,0,0
VIC,TARILTA,HOUSING,-37.17783240820705,144.191217128838,1,0,0
VIC,TARNEIT,HOUSING,-37.83544764126803,144.66473011862794,332,0,0
VIC,TARRANYURK,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-36.223650220140726,142.10041569543836,1,0,0
VIC,TATURA,EMPLOYMENT|HEALTH|HOUSING|LAW,-36.44178943407439,145.21711622483676,4,6,0.6666666666666666
VIC,TAWONGA,HOUSING,-36.685769727528424,147.20064701940015,1,0,0
VIC,TAYLORS HILL,HOUSING,-37.71516350411356,144.75290815762335,16,1,16
VIC,TAYLORS LAKES,HOUSING,-37.698577168212076,144.78638945768986,36,3,12
VIC,TECOMA,HOUSING|LAW,-37.9044901,145.3425703,14,0,0
VIC,TELOPEA DOWNS,HOUSING,-36.01990047947397,141.10783784134065,2,0,0
VIC,TEMPLESTOWE,HOUSING,-37.75399945488545,145.1487458343089,15,10,1.5
VIC,TEMPLESTOWE LOWER,HOUSING,-37.76384513923924,145.11219255779199,20,19,1.0526315789473684
VIC,TENNYSON,HOUSING,-36.29115347806779,144.3757012464771,1,0,0
VIC,TERANG,DISABILITIES|HEALTH|HOUSING,-38.23869929348626,142.87885839807765,20,5,4
VIC,THE BASIN,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-37.855413960643354,145.31906262188585,7,5,1.4
VIC,THE GURDIES,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-38.386818624782215,145.56612698642726,7,0,0
VIC,THE PATCH,HOUSING,-37.89142786379718,145.40089578349443,4,0,0
VIC,THOMASTOWN,DISABILITIES|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-37.68379074238653,145.0081360099349,94,4,23.5
VIC,THOMSON,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-38.16951106408063,144.37893059860284,1,1,1
VIC,THORNBURY,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-37.758185320651734,145.00579573129016,163,17,9.588235294117647
VIC,THORPDALE,HOUSING|SUPPORT & COUNSELLING,-38.301622108353165,146.17191230962626,1,0,0
VIC,THREE BRIDGES,HOUSING,-37.848190532793375,145.6899669836226,4,0,0
VIC,TIMMERING,HOUSING|SUPPORT & COUNSELLING,-36.34787755249493,144.8780813349839,8,0,0
VIC,TONGALA,HOUSING,-36.24559107381914,144.95777282382116,1,3,0.3333333333333333
VIC,TOOLAMBA,ALCOHOL & OTHER DRUGS|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-36.494052990998895,145.32348740557705,0,1,0
VIC,TOOLERN VALE,HOUSING,-37.604681180599584,144.589832848218,227,0,0
VIC,TOONGABBIE,HOUSING,-38.0358864183647,146.59206516421355,2,0,0
VIC,TOORA,HOUSING,-38.654285654714705,146.31545376763637,3,0,0
VIC,TOORADIN,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-38.200793318181326,145.38379323677822,8,0,0
VIC,TOORAK,HEALTH|HOUSING|SUPPORT & COUNSELLING,-37.841560795770164,145.0175064636445,23,4,5.75
VIC,TOOTGAROOK,HOUSING,-38.37776822759094,144.85016855974314,1,0,0
VIC,TORQUAY,HOUSING,-38.308134874057906,144.32253975096572,2,5,0.4
VIC,TRAFALGAR,HOUSING,-38.16965755357146,146.1471628408647,1,4,0.25
VIC,TRAFALGAR EAST,ALCOHOL & OTHER DRUGS|DISABILITIES|EMPLOYMENT|HEALTH|HOUSING|MENTAL HEALTH,-38.17229867610394,146.1925094293918,2,1,2
VIC,TRARALGON,HEALTH|HOUSING|SUPPORT & COUNSELLING,-38.20340269139523,146.51978311924154,29,30,0.9666666666666667
VIC,TRARALGON EAST,FAMILY VIOLENCE|HOUSING|LAW,-38.18716706214642,146.58935338106556,2,0,0
VIC,TRAVANCORE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-37.78078101385714,144.93546167384656,46,2,23
VIC,TRENTHAM,HOUSING,-37.38105638596379,144.33042992654683,4,3,1.3333333333333333
VIC,TRUGANINA,HOUSING,-37.79970122814913,144.71202127539917,14,0,0
VIC,TULLAMARINE,DISABILITIES|HOUSING,-37.70541952499686,144.87228569209464,29,1,29
VIC,TYABB,HOUSING,-38.26514086076725,145.18447170867793,6,0,0
VIC,TYERS,HOUSING,-38.13919096502389,146.47116668497054,1,0,0
VIC,TYLDEN,HOUSING|SUPPORT & COUNSELLING,-37.32839790684577,144.41096864457742,1,0,0
VIC,ULUPNA,FAMILY VIOLENCE|HOUSING|LAW,-35.835875014924056,145.45168379616825,1,0,0
VIC,UPPER FERNTREE GULLY,HOUSING,-37.89809789356195,145.30928509907895,43,6,7.166666666666667
VIC,UPPER PLENTY,HOUSING,-37.41974274314335,145.0546138176172,45,0,0
VIC,UPTON HILL,HOUSING,-36.89547952706156,145.4034627106047,1,0,0
VIC,UPWEY,HOUSING|SUPPORT & COUNSELLING,-37.90550000554623,145.3290388805409,3,0,0
VIC,VENTNOR,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-38.492443012811805,145.1953194945386,0,1,0
VIC,VENUS BAY,HOUSING,-38.676570397554286,145.79110002854978,2,0,0
VIC,VERMONT,DISABILITIES|HOUSING|MENTAL HEALTH,-37.83845870416902,145.19917892289442,16,4,4
VIC,VERMONT SOUTH,DISABILITIES|HOUSING,-37.85438534622257,145.1878167933982,3,5,0.6
VIC,VICTORIA POINT,DISABILITIES|HOUSING,-37.50921088447188,142.222320855872,3,0,0
VIC,VIEWBANK,HOUSING,-37.73968531967087,145.09323159685562,70,1,70
VIC,VIOLET TOWN,HOUSING,-36.60965395584159,145.7111227272832,0,6,0
VIC,VITE VITE,HOUSING,-37.86012948277394,143.1449279966719,1,0,0
VIC,WAAIA,HOUSING,-36.04442524735646,145.31115913011726,6,0,0
VIC,WABONGA,FAMILY VIOLENCE|HOUSING|LAW,-37.03323742770873,146.55107664152052,2,0,0
VIC,WAHGUNYAH,FAMILY VIOLENCE|HOUSING|LAW,-36.00465514555097,146.4212486820932,3,0,0
VIC,WALLACEDALE,HOUSING,-37.9229866,141.8428219,1,0,0
VIC,WALLAN,HOUSING|SUPPORT & COUNSELLING,-37.408133069995586,144.96390200973636,57,3,19
VIC,WALWA,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-35.99244409843695,147.73151353220535,0,1,0
VIC,WANDANA HEIGHTS,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-38.17762972960492,144.29965342216732,1,0,0
VIC,WANDELLA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-35.73725692897664,143.82363815666565,3,0,0
VIC,WANDIN NORTH,HOUSING,-37.780905371436326,145.42637617887112,1,1,1
VIC,WANGARATTA,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-36.36827930415232,146.31721971413933,53,57,0.9298245614035088
VIC,WANGARATTA SOUTH,FAMILY VIOLENCE|HOUSING|LAW,-36.391939714734995,146.24873609106808,1,0,0
VIC,WANTIRNA,HOUSING,-37.85235274745371,145.22587950557303,29,8,3.625
VIC,WANTIRNA SOUTH,HEALTH|HOUSING|SUPPORT & COUNSELLING,-37.87389041183838,145.22193400050284,49,35,1.4
VIC,WARATAH BAY,HOUSING,-38.802340349007075,146.05841425842098,1,0,0
VIC,WARBURTON,DISABILITIES|HOUSING,-37.728377078418355,145.6981607424259,34,5,6.8
VIC,WARRACKNABEAL,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-36.22520413533908,142.4303006571202,2,8,0.25
VIC,WARRAGUL,HOUSING|SUPPORT & COUNSELLING,-38.153756289408626,145.92978379386682,22,37,0.5945945945945946
VIC,WARRAGUL SOUTH,HOUSING,-38.21469534832649,145.9108200466652,3,0,0
VIC,WARRANDYTE,EMPLOYMENT|HEALTH|HOUSING|LAW,-37.747787975298834,145.20958422789093,10,1,10
VIC,WARRANDYTE SOUTH,HOUSING,-37.76024107121711,145.24403634711123,115,0,0
VIC,WARRANWOOD,DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH,-37.772627262842235,145.24977948059225,1,0,0
VIC,WARRNAMBOOL,ALCOHOL & OTHER DRUGS|DISABILITIES|EMPLOYMENT|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH|SUPPORT & COUNSELLING,-38.36867904940619,142.49821248209062,83,71,1.1690140845070423
VIC,WATERFORD PARK,FAMILY VIOLENCE|HOUSING|LAW,-37.30023295014642,145.06683925054705,15,0,0
VIC,WATERLOO,HOUSING,-37.36251586491746,143.43942862667797,1,0,0
VIC,WATSONIA,DISABILITIES|HOUSING,-37.710522707706815,145.08356180791466,25,2,12.5
VIC,WATSONIA NORTH,DISABILITIES|HOUSING,-37.69585153311396,145.0851472111405,4,1,4
VIC,WATTLE GLEN,HOUSING,-37.667343393566384,145.18839042844505,1,3,0.3333333333333333
VIC,WAURN PONDS,HOUSING,-38.203328198964265,144.27513533626401,3,2,1.5
VIC,WEMEN,FAMILY VIOLENCE|HOUSING|LAW,-34.8041933962135,142.66744032319716,1,0,0
VIC,WENDOUREE,HOUSING,-37.530826789940775,143.8284285455145,9,11,0.8181818181818182
VIC,WERRIBEE,HOUSING,-37.90681541611169,144.64216908725803,237,38,6.2368421052631575
VIC,WERRIBEE SOUTH,HOUSING,-37.971736,144.6881112,38,0,0
VIC,WEST FOOTSCRAY,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-37.80053198460495,144.87089220022634,59,7,8.428571428571429
VIC,WEST MELBOURNE,EMPLOYMENT|HEALTH|HOUSING|LAW|SUPPORT & COUNSELLING,-37.80915096150661,144.92536356687782,91,11,8.272727272727273
VIC,WEST WODONGA,HOUSING,-36.11105369152751,146.82188369662313,4,2,2
VIC,WESTMEADOWS,HOUSING,-37.67525765797783,144.89275457180017,16,2,8
VIC,WHARPARILLA,FAMILY VIOLENCE|HOUSING|LAW,-36.092814751587554,144.633383337022,46,0,0
VIC,WHEATSHEAF,HOUSING,-37.338984042248555,144.24337940751067,1,0,0
VIC,WHEELERS HILL,DISABILITIES|HOUSING,-37.907535605117125,145.1870019779588,89,12,7.416666666666667
VIC,WHITE HILLS,HOUSING,-36.728399713879554,144.3019752852681,0,1,0
VIC,WHITTINGTON,HOUSING,-38.17710450536626,144.39206559921666,2,4,0.5
VIC,WHITTLESEA,HOUSING,-37.46566827755073,145.13108501029242,28,5,5.6
VIC,WHROO,HOUSING,-36.6825390780108,145.03597320096895,7,0,0
VIC,WILLAURA,HOUSING,-37.51993839304882,142.70974906300603,1,3,0.3333333333333333
VIC,WILLIAMS LANDING,HEALTH|HOUSING|SUPPORT & COUNSELLING,-37.86199812593706,144.74301552282716,24,1,24
VIC,WILLIAMSTOWN,HOUSING,-37.86129880731416,144.89007483054456,36,5,7.2
VIC,WILLIAMSTOWN NORTH,FAMILY VIOLENCE|HOUSING|LAW,-37.85264447696369,144.86891431526166,1,0,0
VIC,WILLOWVALE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-37.8431075156184,143.46472086114355,2,0,0
VIC,WILLUNG SOUTH,HOUSING|SUPPORT & COUNSELLING,-38.325614173663546,146.82518884844882,5,0,0
VIC,WILSONS PROMONTORY,DISABILITIES|HOUSING,-38.95893058923801,146.36823146471997,3,0,0
VIC,WINCHELSEA,HOUSING,-38.2383950945475,143.9501684673929,1,5,0.2
VIC,WINCHELSEA SOUTH,HOUSING,-38.324584065317715,143.9892062919757,1,0,0
VIC,WINDSOR,HOUSING|SUPPORT & COUNSELLING,-37.854549349576885,144.99266339314065,57,11,5.181818181818182
VIC,WODONGA,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-36.124106704574515,146.88176815289722,120,37,3.2432432432432434
VIC,WOLLERT,HOUSING,-37.592024819729566,145.00556703710598,23,0,0
VIC,WONGA PARK,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-37.73555835574522,145.26968986651954,1,0,0
VIC,WONTHAGGI,HOUSING,-38.616527798685915,145.59161199933132,44,18,2.4444444444444446
VIC,WOODEND,HOUSING,-37.36132061815615,144.5244211082397,1,8,0.125
VIC,WOODSIDE,HOUSING,-38.530541324699364,146.89135610867163,3,0,0
VIC,WOODSIDE BEACH,FAMILY VIOLENCE|HOUSING|LAW,-38.545561369033884,146.9752954584098,2,0,0
VIC,WURRUK,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-38.112733857680425,147.0233786836533,62,0,0
VIC,WY YUNG,HOUSING,-37.790946620548645,147.60723868510692,0,1,0
VIC,WYCHEPROOF,HOUSING,-36.05657418256709,143.23231365134654,1,6,0.16666666666666666
VIC,WYNDHAM VALE,HOUSING,-37.86010740261257,144.6080142534387,97,4,24.25
VIC,YACKANDANDAH,EMPLOYMENT|HEALTH|HOUSING|LAW|SUPPORT & COUNSELLING,-36.33567463795051,146.86801434692114,2,4,0.5
VIC,YALLAMBIE,HOUSING,-37.7224818,145.0936213,2,0,0
VIC,YALLOURN,HOUSING,-38.19197348077423,146.34463853125558,37,0,0
VIC,YARRA GLEN,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-37.64680249054298,145.38152994663722,2,0,0
VIC,YARRA JUNCTION,DISABILITIES|HEALTH|HOUSING,-37.793915256178494,145.62538182174922,10,5,2
VIC,YARRAGON SOUTH,HOUSING,-38.249838373679914,146.07297570778522,28,0,0
VIC,YARRAM,DISABILITIES|HEALTH|HOUSING,-38.55919125952428,146.71994311612812,2,10,0.2
VIC,YARRAVILLE,HEALTH|HOUSING,-37.81794270500468,144.8819742574552,44,7,6.285714285714286
VIC,YARRAWONGA,HOUSING|SUPPORT & COUNSELLING,-36.0370598633109,146.00178723055737,7,16,0.4375
VIC,YARRAWONGA SOUTH,HOUSING,-36.08444753137721,146.02618508935535,1,0,0
VIC,YEA,HOUSING,-37.27444135693433,145.41130884208746,0,2,0
VIC,YINNAR,FAMILY VIOLENCE|HOUSING|LAW,-38.3328215900574,146.31893020183784,1,0,0
