State,Suburb,Reason for seeking support,lat,lon,Service Demand,Service Supply,Demand to Supply Ratio
NSW,LEYCESTER,HOUSING,-28.78105521999999,153.17933485999995,1,0,0
NSW,LIDCOMBE,DISABILITIES|HOUSING,-33.86226287939239,151.04796728045477,90,5,18
NSW,LIGHTNING RIDGE,HOUSING,-29.317437678372535,148.00630480813888,5,8,0.625
NSW,LILYFIELD,DISABILITIES|HEALTH|HOUSING,-33.871087609813095,151.16116756474742,95,10,9.5
NSW,LINDFIELD,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.780145367743195,151.16189933105346,2,7,0.2857142857142857
NSW,LISMORE,HOUSING,-28.80931460970293,153.28828745071354,137,64,2.140625
NSW,LISMORE HEIGHTS,FAMILY VIOLENCE|HOUSING|LAW,-28.803010955820206,153.30073904727433,11,0,0
NSW,LITHGOW,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.482730530725355,150.1570220611861,32,23,1.391304347826087
NSW,LITTLE BAY,DISABILITIES|HEALTH|HOUSING,-33.98274822517875,151.24588342008215,0,3,0
NSW,LITTLE JILLIBY,HOUSING,-33.235710852774545,151.36025825688128,136,0,0
NSW,LIVERPOOL,HOUSING|SUPPORT & COUNSELLING,-33.92363619773,150.91586189961743,418,60,6.966666666666667
NSW,LOCHIEL,HOUSING,-36.94709797057696,149.78171957022857,1,0,0
NSW,LOCKHART,HEALTH|HOUSING|SUPPORT & COUNSELLING,-35.17949036073287,146.7676043447148,2,5,0.4
NSW,LOFTUS,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-34.04584126847815,151.04493473520532,10,1,10
NSW,LONDONDERRY,FAMILY VIOLENCE|HOUSING|LAW,-33.6536905156477,150.7363710076983,1,0,0
NSW,LONG JETTY,HOUSING|SUPPORT & COUNSELLING,-33.35981069007334,151.48653559929446,14,3,4.666666666666667
NSW,LORN,HOUSING,-32.7290868,151.5591749,3,0,0
NSW,LOUTH PARK,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-32.77082306317245,151.54826022666933,0,1,0
NSW,LOWER MACDONALD,HOUSING,-33.359342596259175,150.96722370705288,1,0,0
NSW,LUCAS HEIGHTS,HOUSING,-34.041189427033686,150.9775852207042,30,0,0
NSW,LUDDENHAM,HOUSING,-33.86328277178652,150.71007648116728,1,0,0
NSW,LURNEA,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-33.93597462853848,150.89716723809823,17,1,17
NSW,LYNWOOD,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-28.871958448687007,153.44248177797465,16,0,0
NSW,MACKSVILLE,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-30.7215051045538,152.91729385063644,3,15,0.2
NSW,MACLEAN,DISABILITIES|FOOD|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-29.44860438789136,153.21474300642765,29,19,1.5263157894736843
NSW,MACQUARIE FIELDS,EMPLOYMENT|HEALTH|HOUSING|LAW,-33.99195828949282,150.8926603731377,97,7,13.857142857142858
NSW,MACQUARIE HILLS,DISABILITIES|HOUSING,-32.951168647476116,151.64480724218976,2,0,0
NSW,MACQUARIE LINKS,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.98187146201798,150.87270862149154,40,0,0
NSW,MACQUARIE PARK,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.78021361255768,151.1270006322286,15,7,2.142857142857143
NSW,MAIMURU,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-34.23371233716113,148.18334262695168,0,1,0
NSW,MAITLAND,HOUSING,-32.738398142061044,151.54921315193928,192,30,6.4
NSW,MAITLAND BAR,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-32.73936872764891,149.43111624184922,4,0,0
NSW,MALABAR,HOUSING|SUPPORT & COUNSELLING,-33.964472591385245,151.25390613845335,7,1,7
NSW,MALONEYS BEACH,HOUSING,-35.69944346610467,150.2542099309086,1,0,0
NSW,MANCHESTER SQUARE,HOUSING,-34.600004283190735,150.398009545518,18,0,0
NSW,MANDALONG,FOOD|HOUSING,-33.12877346395457,151.42236120063112,0,1,0
NSW,MANGERTON,HOUSING,-34.4338,150.8718,4,0,0
NSW,MANILLA,HEALTH|HOUSING|SUPPORT & COUNSELLING,-30.734797281557235,150.7349965448506,1,2,0.5
NSW,MANLY,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.80477131974763,151.29110414842953,105,26,4.038461538461538
NSW,MANLY VALE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.782952241547775,151.26646750887093,7,4,1.75
NSW,MARAYONG,HOUSING,-33.74827739782747,150.89278102995053,17,3,5.666666666666667
NSW,MARCH,HOUSING,-33.211837563097916,149.07863037179683,99,0,0
NSW,MARDI,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.293628827421166,151.4013196962488,14,2,7
NSW,MARKS POINT,DISABILITIES|HOUSING,-33.05995880201834,151.64676984965106,8,0,0
NSW,MARMONG POINT,HOUSING|SUPPORT & COUNSELLING,-32.98272084190542,151.6141124200272,14,0,0
NSW,MAROUBRA,HOUSING|SUPPORT & COUNSELLING,-33.94404581966951,151.24454435992703,100,21,4.761904761904762
NSW,MARRICKVILLE,ALCOHOL & OTHER DRUGS|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|SUPPORT & COUNSELLING,-33.91115902457393,151.15546126767828,196,34,5.764705882352941
NSW,MARSDEN PARK,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-33.6983320722171,150.82167585802404,30,4,7.5
NSW,MARSFIELD,FAMILY VIOLENCE|HOUSING|LAW|SUPPORT & COUNSELLING,-33.775769648182006,151.1048450384491,18,13,1.3846153846153846
NSW,MARTINDALE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-32.596133047331406,150.6465980331745,13,0,0
NSW,MARYLAND,EMPLOYMENT|HEALTH|HOUSING|LAW,-32.88000150586626,151.66217318324578,30,1,30
NSW,MARYVILLE,FAMILY VIOLENCE|HOUSING|LAW|SUPPORT & COUNSELLING,-32.91138271302103,151.75554072077102,0,1,0
NSW,MASCOT,HOUSING,-33.9341288,151.1678123,75,0,0
NSW,MATHOURA,HOUSING,-35.80909762996516,144.86237037531646,29,0,0
NSW,MATRAVILLE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.96304667728472,151.2327632684296,17,2,8.5
NSW,MAULES CREEK,HOUSING,-30.48502574428446,150.23003558831198,1,0,0
NSW,MAYFIELD,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-32.897812789853766,151.73816112460065,50,15,3.3333333333333335
NSW,MAYFIELD EAST,HOUSING,-32.90024365483282,151.74992289658988,5,0,0
NSW,MAYFIELD NORTH,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-32.88964173362765,151.75043593270263,2,0,0
NSW,MAYFIELD WEST,DISABILITIES|HOUSING|MENTAL HEALTH,-32.884970418267294,151.72460996476795,2,4,0.5
NSW,MAYS HILL,HOUSING,-33.82063104608662,150.98929459891716,164,0,0
NSW,MCMAHONS POINT,DISABILITIES|HOUSING,-33.84490266937579,151.20303067219595,25,2,12.5
NSW,MEADOWBANK,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.81667464673192,151.0885954326384,70,0,0
NSW,MEBBIN,HOUSING,-28.449896494807774,153.162411119814,45,0,0
NSW,MEDLOW BATH,FAMILY VIOLENCE|HOUSING|LAW|SUPPORT & COUNSELLING,-33.67778820768773,150.29110145980374,0,1,0
NSW,MEDOWIE,HOUSING,-32.73935665420495,151.8800518749343,7,0,0
NSW,MEGALONG VALLEY,HOUSING,-33.71927783074544,150.2228442408413,5,0,0
NSW,MENAI,HOUSING,-34.006924223928856,151.00368139796944,10,0,0
NSW,MENANGLE,HOUSING|SUPPORT & COUNSELLING,-34.137506851862966,150.72132409625294,0,7,0
NSW,MENINDEE,HOUSING,-32.44172145081158,142.71900823859497,0,2,0
NSW,MEREWETHER,HEALTH|HOUSING|SUPPORT & COUNSELLING,-32.94825012784295,151.74340357402588,3,5,0.6
NSW,MERIMBULA,HOUSING,-36.89272183187309,149.89806580900915,10,9,1.1111111111111112
NSW,MERNOT,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-31.688527513205173,151.57208198344952,15,0,0
NSW,MEROTHERIE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-32.15861173554261,149.56959452017534,10,0,0
NSW,MERRIWA,DISABILITIES|HOUSING,-32.10644981932973,150.29595529059384,3,11,0.2727272727272727
NSW,MERRYLANDS,HOUSING|SUPPORT & COUNSELLING,-33.83602220613353,150.98668568748639,176,12,14.666666666666666
NSW,MERRYLANDS WEST,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.83710919865125,150.9680881021765,26,2,13
NSW,METFORD,EMPLOYMENT|HOUSING|LAW|SUPPORT & COUNSELLING,-32.76570432124153,151.6090679617329,3,1,3
NSW,MILA,HOUSING,-37.04983032168357,149.1598796645764,1,0,0
NSW,MILBRODALE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-32.7042,150.8969,1,0,0
NSW,MILLER,DISABILITIES|EMPLOYMENT|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.92128027063043,150.87848585794853,22,9,2.4444444444444446
NSW,MILLERS FOREST,HOUSING,-32.7597522,151.74150179999998,1,0,0
NSW,MILLERS POINT,DISABILITIES|FOOD|HOUSING|SUPPORT & COUNSELLING,-33.85952934860636,151.20418371871523,1065,1,1065
NSW,MILLFIELD,HOUSING,-32.88650250218003,151.24765111949657,1,0,0
NSW,MILPERRA,HOUSING,-33.939466755103936,150.99150694271677,19,0,0
NSW,MILSONS POINT,DISABILITIES|HEALTH|HOUSING,-33.847099966529434,151.21134301912227,0,1,0
NSW,MILTON,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-35.3193787605774,150.439057256881,2,14,0.14285714285714285
NSW,MINCHINBURY,DISABILITIES|EMPLOYMENT|HOUSING,-33.78763043553073,150.82991125249356,9,2,4.5
NSW,MINNAMURRA,HOUSING,-34.62305371312768,150.85079648543942,5,2,2.5
NSW,MINTO,EMPLOYMENT|HEALTH|HOUSING|LAW,-34.03019152361446,150.84820804844034,59,8,7.375
NSW,MINTO HEIGHTS,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-34.0311686,150.8665126,4,0,0
NSW,MIRANDA,FAMILY VIOLENCE|HOUSING|LAW|SUPPORT & COUNSELLING,-34.03302088552543,151.10303011489262,40,41,0.975609756097561
NSW,MIRRABOOKA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.11167493716865,151.5554135528585,1,0,0
NSW,MITTAGONG,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-34.46169480441042,150.48683293441056,16,11,1.4545454545454546
NSW,MOAMA,DISABILITIES|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-36.00642648743647,144.7517906126508,1,6,0.16666666666666666
NSW,MOLLYMOOK,HOUSING|SUPPORT & COUNSELLING,-35.3409127,150.4664895,5,0,0
NSW,MOLONG,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-33.09936669193996,148.86183475752065,4,3,1.3333333333333333
NSW,MONA VALE,HOUSING,-33.67596443462949,151.303627769467,30,22,1.3636363636363635
NSW,MONIVAE,HOUSING|SUPPORT & COUNSELLING,-32.69577971211501,149.90441951554766,18,0,0
NSW,MONKERAI,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-32.24987614563226,151.85320484683535,1,0,0
NSW,MONTEREY,DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH,-33.9727196,151.1493679,18,0,0
NSW,MOONBAH,HOUSING,-36.51041156233253,148.5600764616164,7,0,0
NSW,MOONEE BEACH,ALCOHOL & OTHER DRUGS|DISABILITIES|EMPLOYMENT|HEALTH|HOUSING|LAW|MENTAL HEALTH|SUPPORT & COUNSELLING,-30.19212492189096,153.1498287206943,0,1,0
NSW,MOONEY MOONEY,HOUSING,-33.52610296756354,151.20729388736245,2,0,0
NSW,MOORE PARK,HOUSING,-33.89534106589703,151.22152979560556,11,0,0
NSW,MOOREBANK,HOUSING|SUPPORT & COUNSELLING,-33.9383813,150.9396033,12,0,0
NSW,MOREE,DISABILITIES|HOUSING,-29.325507710726132,149.81739244819818,17,35,0.4857142857142857
NSW,MORISSET,EMPLOYMENT|HEALTH|HOUSING|LAW,-33.11765861263189,151.4911113183491,23,8,2.875
NSW,MORISSET PARK,HOUSING,-33.12145536525016,151.53326005823754,5,0,0
NSW,MORPETH,HOUSING,-32.72981325895462,151.6311559074093,3,1,3
NSW,MORTDALE,HOUSING|SUPPORT & COUNSELLING,-33.96955221309696,151.0718606624448,11,5,2.2
NSW,MORTS ESTATE,HOUSING,-33.470549204670256,150.16978391151355,1,0,0
NSW,MORUNDAH,HOUSING,-35.00848709216396,146.22736370097584,16,0,0
NSW,MORUYA,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-35.90731640686602,150.0927996374307,8,35,0.22857142857142856
NSW,MORUYA HEADS,FAMILY VIOLENCE|HOUSING|LAW,-35.92631157789536,150.14007494017355,2,0,0
NSW,MORVEN,HOUSING,-35.6515331811427,147.1548041647414,1,0,0
NSW,MOSMAN,HOUSING|SUPPORT & COUNSELLING,-33.829002124943905,151.24454657451872,23,15,1.5333333333333334
NSW,MOSS VALE,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.55058035557777,150.39643497288534,22,3,7.333333333333333
NSW,MOULAMEIN,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.99631629177252,144.14076979672345,0,4,0
NSW,MOUNT ANNAN,FAMILY VIOLENCE|HOUSING|LAW,-34.06601016122682,150.7623134740885,10,0,0
NSW,MOUNT AUSTIN,HOUSING,-35.13685855657532,147.35563221804972,1,0,0
NSW,MOUNT COLAH,FAMILY VIOLENCE|HOUSING|LAW,-33.66679016577303,151.12811226959974,10,0,0
NSW,MOUNT DRUITT,HOUSING|SUPPORT & COUNSELLING,-33.768469196695534,150.81580713868445,137,30,4.566666666666666
NSW,MOUNT GEORGE,HOUSING,-31.867494134404346,152.1998451155784,2,0,0
NSW,MOUNT HUTTON,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-32.97890563230542,151.67066830405838,4,5,0.8
NSW,MOUNT IRVINE,HOUSING,-33.485542650314564,150.45947654315134,2,0,0
NSW,MOUNT LEWIS,HOUSING|LAW|SUPPORT & COUNSELLING,-33.91558818101785,151.0494927204664,0,1,0
NSW,MOUNT MITCHELL,HOUSING,-29.94342233211955,151.84210283927675,2,0,0
NSW,MOUNT OUSLEY,HOUSING,-34.400666350679444,150.88037742595893,21,0,0
NSW,MOUNT PRITCHARD,EMPLOYMENT|HOUSING|SUPPORT & COUNSELLING,-33.902929810759694,150.90317135874028,444,3,148
NSW,MOUNT RIVERVIEW,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.728272397118715,150.63715066205887,3,0,0
NSW,MOUNT VERNON,HOUSING|SUPPORT & COUNSELLING,-33.860302869045036,150.81008652927133,1,0,0
NSW,MOUNT VICTORIA,DISABILITIES|HOUSING,-33.588254435095735,150.256325951891,1,0,0
NSW,MOUNT VINCENT,HOUSING,-32.930017115444095,151.47504676778274,2,0,0
NSW,MOUNT WARRIGAL,HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.54984565888741,150.84279694251043,3,2,1.5
NSW,MOUNT WHITE,HOUSING,-33.449625929939366,151.18848621977384,176,0,0
NSW,MOUNTAIN CREEK,HOUSING,-35.7793826150282,147.14392138694666,3,0,0
NSW,MUDGEE,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-32.614459683685894,149.57332844266116,17,19,0.8947368421052632
NSW,MULGRAVE,DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH,-33.61184066999999,150.82491288999995,1,0,0
NSW,MULLA,HOUSING,-31.820803142653197,147.33968511527084,3,0,0
NSW,MULLUMBIMBY,HOUSING|SUPPORT & COUNSELLING,-28.546936427200777,153.49698165185148,9,10,0.9
NSW,MUMBIL,HOUSING,-32.71887974251172,149.07821578438333,0,1,0
NSW,MUNGINDI,HOUSING|LAW|SUPPORT & COUNSELLING,-29.019431087370464,149.0820434504207,1,1,1
NSW,MUNNI,HOUSING,-32.317980002486784,151.67102237826649,2,0,0
NSW,MURRAYS BEACH,HOUSING,-33.118648752238535,151.6230663298509,59,0,0
NSW,MURRUMBURRAH,HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.54625149825249,148.3227676489576,0,1,0
NSW,MURRURUNDI,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-31.776130182526245,150.8251528676828,1,4,0.25
NSW,MURWILLUMBAH,HOUSING,-28.332257059153097,153.38275467090395,40,21,1.9047619047619047
NSW,MUSWELLBROOK,DISABILITIES|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-32.314090462742875,150.9082701389556,28,14,2
NSW,MUTAWINTJI,HOUSING|SUPPORT & COUNSELLING,-31.122531213203235,142.38614043275035,32,0,0
NSW,MYLESTOM,HOUSING,-30.471702424343018,153.03818837058412,1,0,0
NSW,MYOCUM,HOUSING,-28.59595647059769,153.50613972889116,32,0,0
NSW,MYRTLE PARK,HOUSING|SUPPORT & COUNSELLING,-35.54737883025512,145.4438906036867,5,0,0
NSW,MYUNA BAY,HOUSING|SUPPORT & COUNSELLING,-33.05564702767514,151.53815273650392,31,0,0
NSW,NABIAC,HOUSING|SUPPORT & COUNSELLING,-32.119851253143075,152.39563100362255,6,0,0
NSW,NAMBUCCA HEADS,DISABILITIES|HEALTH|HOUSING,-30.646870804776263,152.984367309355,43,9,4.777777777777778
NSW,NANA GLEN,HOUSING|SUPPORT & COUNSELLING,-30.13043993317098,153.01039964832316,6,0,0
NSW,NANIMA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-35.01581549885132,149.1299008176118,18,0,0
NSW,NARARA,HOUSING,-33.39582721356398,151.33534173351836,6,2,3
NSW,NARELLAN,HOUSING|SUPPORT & COUNSELLING,-34.04276262401105,150.73217005540252,6,4,1.5
NSW,NARELLAN VALE,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-34.052846977617214,150.7447174209268,10,1,10
NSW,NAREMBURN,ALCOHOL & OTHER DRUGS|DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.816969533295904,151.2007571591748,8,1,8
NSW,NAROOMA,ALCOHOL & OTHER DRUGS|DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH|SUPPORT & COUNSELLING,-36.237552194141905,150.05068182907908,9,5,1.8
NSW,NARRABEEN,HOUSING|SUPPORT & COUNSELLING,-33.715647092132855,151.2886560782824,15,12,1.25
NSW,NARRABRI,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-30.219889487300648,149.7709577423054,18,28,0.6428571428571429
NSW,NARRANDERA,HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.67742199377235,146.59492699223972,4,11,0.36363636363636365
NSW,NARRAWEENA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.74940917245995,151.27318334593772,29,2,14.5
NSW,NARROMINE,HOUSING,-32.30129719791511,148.0963539593881,4,9,0.4444444444444444
NSW,NARWEE,FAMILY VIOLENCE|HOUSING|LAW,-33.94656056690623,151.0693274333672,36,0,0
NSW,NASHUA,FAMILY VIOLENCE|HOUSING|LAW,-28.72723993732011,153.4649961715022,5,0,0
NSW,NEATH,HOUSING,-32.822484810366305,151.41558618660804,26,0,0
NSW,NELSON BAY,DISABILITIES|HEALTH|HOUSING,-32.7354866496909,152.1390934493816,50,7,7.142857142857143
NSW,NELUNGALOO,HOUSING,-33.180356002806796,147.98075736307842,1,0,0
NSW,NERRIGUNDAH,HOUSING,-36.13181361556623,149.84847899839565,5,0,0
NSW,NEUTRAL BAY,DISABILITIES|HOUSING,-33.83479879008723,151.21794754441026,18,5,3.6
NSW,NEVERTIRE,FOOD|HOUSING,-31.862319359566733,147.64314489267124,2,0,0
NSW,NEW LAMBTON,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-32.92774215199296,151.70945468577088,36,6,6
NSW,NEW LAMBTON HEIGHTS,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-32.92656783659847,151.6893793786491,8,1,8
NSW,NEWCASTLE,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-32.91932105586676,151.77951787737086,588,44,13.363636363636363
NSW,NEWCASTLE EAST,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-32.92664041353259,151.7898480962525,66,0,0
NSW,NEWCASTLE WEST,ALCOHOL & OTHER DRUGS|HEALTH|HOUSING|SUPPORT & COUNSELLING,-32.92827860354391,151.76075923885185,39,21,1.8571428571428572
NSW,NEWINGTON,DISABILITIES|HEALTH|HOUSING,-33.83868500021398,151.05478417859706,2,2,1
NSW,NEWPORT,HOUSING,-33.65659463881708,151.31523174642075,18,1,18
NSW,NEWTOWN,HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.8986038201354,151.17934589038063,97,14,6.928571428571429
NSW,NIAGARA PARK,HOUSING|SUPPORT & COUNSELLING,-33.37754493919913,151.35146368516757,2,0,0
NSW,NIEMUR,FAMILY VIOLENCE|HOUSING|LAW,-35.237780665654036,144.30785198928024,2,0,0
NSW,NIMBIN,HOUSING,-28.580222878387676,153.23809600480453,6,6,1
NSW,NORAH HEAD,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.284408786410104,151.562588564032,1,2,0.5
NSW,NORAVILLE,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.26991396459623,151.55571268864983,23,2,11.5
NSW,NORMANHURST,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.723807058033316,151.09599024422747,1,6,0.16666666666666666
NSW,NORTH ALBURY,HOUSING,-36.06021676227371,146.93657592978207,6,2,3
NSW,NORTH ARM COVE,HOUSING,-32.61791714997323,152.0502824742774,6,0,0
NSW,NORTH BALGOWLAH,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.786881402406486,151.25129452396737,22,0,0
NSW,NORTH BOAMBEE VALLEY,DISABILITIES|HOUSING|MENTAL HEALTH,-30.309463751593807,153.07101073297173,2,6,0.3333333333333333
NSW,NORTH BONDI,HOUSING|SUPPORT & COUNSELLING,-33.88459609280513,151.27837890715918,0,1,0
NSW,NORTH CURL CURL,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.76317015421145,151.29072506250668,88,0,0
NSW,NORTH GOSFORD,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.41804747846657,151.35448337059304,30,11,2.727272727272727
NSW,NORTH LISMORE,FOOD|HOUSING,-28.78714443597625,153.28173459599225,0,3,0
NSW,NORTH MACKSVILLE,HOUSING,-30.706892800000002,152.93644799999998,2,0,0
NSW,NORTH MANLY,DISABILITIES|HEALTH|HOUSING,-33.774346957596784,151.272547604292,2,2,1
NSW,NORTH NARRABEEN,HOUSING,-33.6999575,151.2998409,10,0,0
NSW,NORTH NOWRA,HOUSING,-34.85801339502654,150.5744742989773,8,2,4
NSW,NORTH PARRAMATTA,DISABILITIES|HEALTH|HOUSING|LAW|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.79529508090347,151.01217546725368,39,18,2.1666666666666665
NSW,NORTH RICHMOND,EMPLOYMENT|HOUSING|SUPPORT & COUNSELLING,-33.56781313363421,150.72129122685578,15,1,15
NSW,NORTH ROCKS,DISABILITIES|HEALTH|HOUSING,-33.77254353497145,151.01692583225318,4,4,1
NSW,NORTH RYDE,HOUSING|SUPPORT & COUNSELLING,-33.796678615809846,151.1294982541764,38,7,5.428571428571429
NSW,NORTH SHORE,HOUSING,-31.383627962008212,152.9082995355744,204,0,0
NSW,NORTH ST MARYS,EMPLOYMENT|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.75492388148831,150.78434852627979,3,1,3
NSW,NORTH STRATHFIELD,HOUSING,-33.8634047,151.08790800000003,10,0,0
NSW,NORTH SYDNEY,DISABILITIES|HOUSING,-33.83658534411125,151.2087085208502,35,15,2.3333333333333335
NSW,NORTH TAMWORTH,HOUSING,-31.06266849399574,150.92850529646446,0,1,0
NSW,NORTH TURRAMURRA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.68822845440897,151.1532690993907,3,7,0.42857142857142855
NSW,NORTH WILLOUGHBY,HOUSING|SUPPORT & COUNSELLING,-33.79526559876997,151.2004631518309,20,0,0
NSW,NORTH WOLLONGONG,DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH,-34.41257390331782,150.89363136855826,1,0,0
NSW,NORTHANGERA,HOUSING,-35.469175127414125,149.91171991816017,4,0,0
NSW,NORTHBRIDGE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.81084813247445,151.2180038512318,3,2,1.5
NSW,NORTHMEAD,HOUSING|SUPPORT & COUNSELLING,-33.787287024282065,150.9941520181817,11,4,2.75
NSW,NORTHWOOD,HOUSING,-33.828299316020974,151.17835000984437,23,0,0
NSW,NOWRA,DISABILITIES|HOUSING,-34.88200644136936,150.605724751487,78,68,1.1470588235294117
NSW,NULLICA,HOUSING,-37.06702584524076,149.77043397592314,2,0,0
NSW,NYNGAN,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-31.544657425608474,147.17311230795556,2,15,0.13333333333333333
NSW,NYRANG CREEK,FAMILY VIOLENCE|HOUSING|LAW,-33.533985308491715,148.53987969293235,2,0,0
NSW,OAK FLATS,HOUSING|SUPPORT & COUNSELLING,-34.56234325988087,150.8219331353278,4,3,1.3333333333333333
NSW,OAKHURST,HOUSING,-33.7393563,150.84349129999998,1,0,0
NSW,OALLEN,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-35.15759734139192,149.9468267555751,1,0,0
NSW,OATLANDS,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.795791903782415,151.0268635493106,1,6,0.16666666666666666
NSW,OATLEY,HOUSING|SUPPORT & COUNSELLING,-33.98387296139003,151.0734617883037,26,4,6.5
NSW,OBERON,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.69130882220077,149.84955773006897,3,7,0.42857142857142855
NSW,OCEAN SHORES,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-28.509896095086937,153.53406381198508,10,1,10
NSW,OLD BAR,DISABILITIES|HOUSING|MENTAL HEALTH,-31.961505943880386,152.56322029516585,11,3,3.6666666666666665
NSW,OLD GUILDFORD,HOUSING,-33.8642513652453,150.98394476192237,28,0,0
NSW,OLD TOONGABBIE,HOUSING,-33.78799889828305,150.96999531922552,24,0,0
NSW,OOLONG,HOUSING,-34.79225673984089,149.1745632923494,4,0,0
NSW,OOMA,HOUSING,-33.63688588176503,148.05473160807676,18,0,0
NSW,ORAN PARK,HOUSING,-34.003,150.743,5,0,0
NSW,ORANGE,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.253025593710845,149.07240381585933,79,68,1.161764705882353
NSW,ORANGE GROVE,HOUSING,-30.936636695884022,150.41331922840448,3,0,0
